row,listing_id,text_hash
7368,5683482,24d66fc76b1b21ca70a4b0b899175837edfe5f06748abdcafae56f7a477b866e
7369,5683593,e08b8034d12807f28c24adc36ebde954d07f157a758d4391709462f744031036
7370,5683625,21e3e03b0133b5d9c797e18e359bb5843429cd54a114d659245f6416222129b8
7371,5683949,81c6ca93020ec1859b5a8ec19e9ccfbde8f0f4022ea104da67a38138f4f80cc9
7372,5685540,07a6858262bdf94c07bf4cc987a8c990717534868a03d47ab4066954c8a8a8cd
7373,5685544,006532e437481731160d21f2f7fb8c70b2de123e69adb4468557c8f7e68c67b5
7374,5685813,fa0ba29117ac1d2bbe70609f69cfcaeb4166094eaf179d33e7563fc8bbca46aa
7375,5686106,98d2a31c0f6c0c89800e2737ce21ea3b7c829e50a8d50ec349e65b1af42445af
7376,5686124,5ba4fd1b110b6037756be676476de9cae03f05542ea35ffb71c9af07664e9169
7377,5686419,6b9e953a53b6c8a5cc085760c8ffa16cca401332108cfc35631f267b18ba77ba
7378,4328225,253eccf3ef3a6400c8de010d10852dd60a353328e3d766d2a23da8bd374184e5
7379,4331406,e8021571a7315e24613360af98c01b52814a72772a30c4c128f5f95265d59672
7380,4333070,c56635d8828109e73ed5526b9ccbe4ffa7e11ba4d46e20449fb0cdd2ff31952e
7381,4950448,84b700156145c8634df3d7527a3599b55883806ac378da739a950a7d2d807064
7382,5136142,e99682dfaf90162c59d3aec3b0446ccfc93e6e1ccff9685224364ed08cdfd602
7383,5137859,08277f4b7550a0a0d3c77eb1ad82726378b2b3f4e87ff29bea38d499ae95e50b
7384,5143020,76b8a5e96a72b1db7aab09ceacadf7454b3309f70f9e28869bbc4854b7ed2d17
7385,5145467,8ded4e1e3a8005046535a8841047c4e9d8900c75943283de94a78f0584b001c2
7386,5434652,ca5de4175afe9f807a767d655891bc84a083389d2eba492cb3a63da26b3a9002
7387,5435145,1d79b09d1757819b8687d5ddd914ada4e3939a8783286aee0d927dbe8eb818e5
7388,5435592,dd6657b583ab1c672d1884bfe91c66d3acc603256ee4a2b0af9fe230dcadd531
7389,5435615,000cea1f587facbcdd76ba5eb89dc8f7f12166cdf7b9bcceff2e959826d8003c
7390,5437114,376c1c199fcc39b7e5262312aaf9afd45953976d32e1e4bd9cf26edd933425ac
7391,5437168,0232d3d1fd0e4272404be5071d64b8bec62e43ca5f7414b9bef7d832072f902a
7392,5439336,be27db5cbf9dbe96b30d708e00ee9827d47130a222ebfc0ce47d82432fa1ee22
7393,5440250,50b7160c277a040e1363ed8057b34c3846b44009ba46af06a1863ec7a59fe9c0
7394,5440523,d1d0073e8a3904b62c62591e033adbd07d90713548699b9472a32365ea41e964
7395,5441811,74b383959bc5d93fa559c8064963c11a5c996899387d48201d3135bfce39501a
7396,5441846,d2bda531bc57c92c5a3d085c2a4b0770908d4f3a6387b281dd5f79d9e847693e
7397,5441896,7cef5f218902fc3a73c45cbaa09e0343c170d48cd09627cbd1a6383fb92bab23
7398,5441939,5338b874ca7d36bbcd958beac9a9aa74318fa84eeb87f055ffb0d2d042e18d6d
7399,5443217,78f722e4b87ca2fdfd0e872563a936caba5c8dd21b6297e41e5d0688f9fa21d9
7400,5611104,1b226fa342e10bb79745570075942e85a9383a4e7665641f959f709ab5247060
7401,5613129,3f862bf084c859752a20a3d922e91052008ee3e95cd7166cb8858adfc6ca2cc1
7402,5614519,511fda90282769ed7c0ec40af877bef412b398a23e05556d19278ce35898f31d
7403,5615494,c150d3803eebb20ade9a51a6e3478f4bd618cf825542a1fd1dcaad4f79a1ca55
7404,5615659,60607f1279620fc415b53fcfbbe91c6e942ce2b9e9fa70b0934374a385da97a9
7405,5616765,7a0576f5c98387b0398392a40e5ecfa4f5501b22330e4f7cb0c37c85c2b41561
7406,5616886,6c32cd5f0826a84ce3947127eb8ac7e279a2178eeba7416a38ef7bf099c9effa
7407,5733620,b33ce587157678e1cb3ceb1a2d120b53808407964b47398254a86b8d08bdd450
7408,5734030,58b964f47775b7d91e565f7ee4ea5170eb24bbc3ecc3797b686e8aae6dfc577a
7409,5734241,7cc45c512e878b0892fdd5250c57cdbc943d35cdde69c6aa33ed99a4a1b863c6
7410,5734559,2d54c96ce9f6b6ab87c0e77719db351f55ef3b0d6362e16c87e220c101223695
7411,6392683,2f671f1301c0474ed275d1c0e5a02547cae57765bcd2f9e40bc41d40b2cdfed9
7412,6392685,69e8316c2b86a768d801cd3ec74303d4a0532d833d78803e98597ed4e3057a12
7413,6392688,addb07f1399645c84ee380702afd046e18382236d7a85b7e6ee1a8d1a43a6f2c
7414,6392707,779200c76e7162cf677e5719ed447c69a2ddb3e2cc1b6336de10c30e469ac53c
7415,6392716,c0de5339b1665fd630e704a8b78a6e9073c11ce75ba61d1623fd4f8690bd2f66
7416,6392730,1f103bb74591ce17875750d05338c5a16795b58e29b82c5050d05642b5fe040d
7417,5579791,9c4823b730bbf139da2a4fa8171e4ab6570440e276e5c9d4b5d0c3bfb95e22f4
7418,5580641,8470d8c2828b6d351bc9c1fa3a0dcef94ed82753b9b968f5fc256becd056bf15
7419,6387554,a51efe0d080b8e3096329b5145f2a8f07012cbdec8617abdf26f048c24ceb349
7420,6387561,39a0429870b66b84d058efdc14b6ac56d4729d31bc589231f38483a44f175051
7421,6387563,068ac948f259af0a0e8f426cb45667df798b591ddfedfdd77c5b7703935d7cf4
7422,4248016,a3b9ebb6c2c92223fbe6678e69da0defb58b57ecb9e34c586c08eb42e887b6ea
7423,4864052,e48fa81b937db1cb39878dc2e5036744e1083235d562e3fe57c821e099e51fa7
7424,4865053,e0fb48a82ce66f14eae110088cd15d977f8c6b64f4dae088de736a43fd1609dd
7425,4865817,d98a46480a810df1f102b2b7ac79dfc9056e3dc1868448d7753945b941bb505b
7426,4872176,17192f864a5ccd92223a8f8ea87cc1749415b299567d505c73694ef2b5eeb1b9
7427,4873832,0a5c6eb9eac8f90c54f1f9a08e524848de9eb150c2e9482bfe285ba5685eadf3
7428,4873840,1cfccd8235e342bf71ac9d0acb812da73b33e7ccf12569e5b35bb4369eb699b7
7429,5249223,335e121b32474f5c99ecfa4e1cd54ba898ab162d80b6f8723c5638629d0a389d
7430,5250399,9e0432b3388ccb1e05c333ddbdddcd1568abd29414054c0d58c1cd7acd9378a8
7431,5253373,6ed8bf206b718eaf25df5f0edd38296a48e0e8b194698966cc63aea2bc4dab6a
7432,5256604,2cae58930c9418a0c81971a565d0769878172950f4d175a05d5294dc8a267b4b
7433,5428166,4eaab56e71079061ad648f5834d38bf7bae4f1991502d5dbb9138c666b384505
7434,5428215,e789f59d82fbc9fd8b0638f52ea01d4163f1bae532131bb138de9980150d4edc
7435,5429550,b7dc72c10de285f59996d0baf4f078959f1961682935edc2968c2dd81a46f6b3
7436,5430026,4feb4757c76b6ac8817d2980f82ca81796e8bdace51a4b4f2159a51bdee175f7
7437,5431479,13969a690b6aeb95debcbfd8bd3ccc688485f45105a6f641ef3b5fa52fb1d30a
7438,5431987,38c4b5304409120599f17d9735eeaea977029af1cc4d565bc2f4b5b2988c6650
7439,5432140,6fb9ab766cf49c872203f1aad1c02b9a816013c83e8d5b6844ca89f2093181fd
7440,5432178,0cdc4dc7ba7b139dcc120e49c06f52ac9e5ab96eee36832d34f0de1c1b6cbfce
7441,5432926,6b2a4434aa63c5524210e1a72f190e5f5ad994cfa6ea3ce4d3164efc416f8ee1
7442,5433569,75a2d6237585f35be8785c8ce22e3237da74acf81837f651736843c1711ab859
7443,5623772,ab8c697a33b09eafec8f5af4afb775f3679ae68381da986933493d6ef0eeb321
7444,5624445,487925be55487ff1cbabebd94887be6ad81644fdba61cbbbee76181b608d3795
7445,5626678,4c51f970dd8fa3363fdcc60b73a9032b855da25fe2413a5b7c3441db6e3ca14f
7446,5626866,fb534d7963cafe3a58aa0571781d5876cd34aa8384b284e171a04a4e52beb95a
7447,5626874,5780e3d1b0c5f7f640a00ade2428e827f331006f4775b463d4b6c0134233dafa
7448,5627319,77b4b360892d16201c14719bfdfe79475cf36817bec71bf5c0bf111c4e1260d9
7449,5627321,e69ffad8d9794e190b4fa225e57d9926f93cdd4eb3bf880cca7124613c299076
7450,5743584,932dd502e4a7ac0d176e7943214e0be6dbcf6b63dbd18de1454f561c33b815db
7451,5743762,6f45ad1d9f9546af24b546c2009f1bf5e589192efe72d23b72ee1698bb7f75a4
7452,5744936,b5668acf97411a4197d292450fbde66f22a0dea7e7a59ad92aae4df16d7677f0
7453,5745286,bc05bd86845cb84a61cb3965c868b28fca933c260d231c3fecadd62d7ad83ec6
7454,5745397,e3c8bba9ed24b1bb1234558669804b94c76ff9e83d8da51e72cabf3528752867
7455,5745477,0173827b8b35b9ac186baa08c455fb432be7da32618319545ce420813e9128a5
7456,5745809,26c064260441e3b35ed09d64aff778da53f97d443b9cf9f24eed19ea03a0900c
7457,5745823,f958049b0e665eff4419565d950d1906898b9c0d17e36fbdd43524094880d9df
7458,4231086,e9e3145955fc9eec551293fc87b76a625e5dea159d3f18baf9218e66d9cc9199
7459,4510983,f95a354089091a84623e05de8c55870f771d75426ab66291e8d7ef37b83f660d
7460,4511635,82a444a95529bb292f563ee6f9facde5a33a966bd5f4720b9248b991bea0b727
7461,4512288,15e54553fe2216193d7ebd229d0aaf20a92948b64cc7176c775d9e576d0a280a
7462,4514461,72cabed9f327ea87ef9bb0c39722cbf8a2671b3a166c91c28deea47a9d90df2f
7463,4880597,43503a90e1703e7749805675cce856700e8584a2436c514442b7ce4ed3948d85
7464,4883742,7b232efa6acc6d8701284b6c39edbd2e9a67d45a4f944bfe839b96bf419fec71
7465,5100221,a4ad81814b6a42b253f4020d730ec759d4a5a6c939e3263feef8de3d383bd1e6
7466,5103687,a6c0ff89c4a8f6867370b805bbe94594d0337279459032f36132ea4b51655c0b
7467,5105041,94aca360b681768bf4be90e45d476e349f59c055b0a1e59618ae16773096e4de
7468,5105788,7d113474d95a636c36ca745e11449554d05aecd9e2b1ffae49c2d21418b52afb
7469,5487745,9815673f51a95caa1ff1f69522a46a70e7c9e9874b33ff61fc7b5d95bcf52c46
7470,5489900,c2cb86423704df2c360ede701c2a4b19a5d6feeeb7c5f761df4ec0ee1bdf3843
7471,5490630,d645cb5a586f5e467aa69393161654af4aa50a1cc4d960e00ffa55bf1fbd7dbe
7472,5490746,83efcd98b73b73bcf97513893b4257e062a9c409f8abe87827ba675eace3f71c
7473,5490851,a11c7931e70519d6e1259e70b2de4fa7d6f8832c0c31dd11b7e59df490115aed
7474,5492430,631d4d6ebcc4869d89be35a148c31adb445696d8b61d5987ed85a7fd9cff0d9f
7475,5493168,4fe2eb643af4dea64a0915c7a592f1eca92b6b6d84483a20d815f5778e7a2d59
7476,5493782,243bd6afa286e671a05a692c0406feaf54eb063293833f038ed3a1502864a08a
7477,5665800,e8c2b3e9435b463993aa014326cfa5edc133dc296d75d4a739979a8eb5ac4127
7478,5665823,59cc9002752911222c89a56f9f4797dd368d387825993fd2f38d5fa889c715c8
7479,5666049,f705f98752e5f09aed3f4f92b49da6c7e87f6cec364f5babcb0e8ae5027e75f6
7480,5666535,3058a9a8cf63843f5d82895556303f4193bf1e088d0a2f01de87fe18a8668c2c
7481,5666544,d048956fd3ccc2fb67888bbae6713f8515b675d28d326a35fed3680b675fa044
7482,5666693,abb5c75fd01bbd7695947aacaffc25f620127f57a642577295a2ea52c9b0ad22
7483,5667122,1da43c2c35e782d55759024032c29b099f797c7652c01d9849f8b9b07025e13d
7484,5783027,5ebbfc9699b9b74442181b2bbd6958e84fdd67e9bf7672934ef64a825dd64d47
7485,5783081,e83da435776cabef2948e1b273dca34de4c311e05acd796eeb4c9d480283a87c
7486,5783085,eb533539725805182db445dfd85cdc35b46c73b833e079f7112245be240eed5e
7487,5783276,89037b8ae3f964db21f0a101e520f43895449f8c90b7c5242e0f5bfb16ed7134
7488,5783288,d03d28c83c802e9ff2022f590cffdcff72700df1bb75931581f7b4c23592aaf2
7489,5783387,8bcb39eadadebbb6f5d9c3ee65a4e18f91742b5a7788b11067cb26cd493a4792
7490,4088270,b96ff15518173b3ca3a47bb5456ee2dd24420044cbc1959b4d3e217ac1c29956
7491,4089961,b0dceae962f433b18936155cb6661eb6789506cde313a759cab598ce965ce90a
7492,4091202,b52da4babc2cf743217f868a60696b3467af425c841c8643fa8ff5525efb4ba3
7493,4091764,bfaca24c67057bbe5e436520105194436b4b1a22dd509400aa9991d73462a701
7494,4094456,9787a8ab12cdcdc515b46fe049f43feb62e01eed8658ac6894512f6af29c8fa9
7495,5595822,9109015a9b646015b9a584afbcc1e38483a97d6fc2c114212934997b2cefffcf
7496,5596230,6b0af4019fece41ce2da323f1910f3be604f92364424484b33b8f8b9c49c459e
7497,5597150,58e2d03ed6064d6c036bbf1ab035109a3b7e1425b88af9c0961947d2cbc10a9b
7498,5599962,0c29142a3b0b7e2650362958bf159bf0ec58bea599c55d88fd0bce541525c143
7499,6378610,85190eb77b1f1822123d1c4aae88946f814d619e214d84e1f6dc04fbbdfd1c86
7500,6378616,eb42bc4e25649fc976a906f7d8679c343f7d89feca4723cf9e3b23d3b93977e2
7501,6378635,2c4ec870c28f6cd8ace0767d44d952d94c39396f8baacf96040c99581ad3e435
7502,5866326,9e09244445955421252be10253ed504f4ca9b6cec6fe809843cdede6715b3d8c
7503,5866761,af6e534c2f71d663d2cea438c81d3c3a6f657a4bdf33a5ed2a19fa821e261b71
7504,5867262,f664cb0948b516b68d7781aa10157e264defe8ed6bd43d728e7335a14404127f
7505,5345719,211515798b618f6446da29c2a813aef2165032ce78912e74490edc4e0a32e5d1
7506,5345831,8c939cf73c5ed2bc8159e2fd0651d58cf64d694f3c97035b7f222169f4cd3523
7507,5346015,4b35cc17c8b26a6e65487c1383f4ba374414590d2d3e555e6f0b0a53d18d274e
7508,5346024,4a97b840530d964aa900d17f2d4b55fb3f1a5c52224eee7b1cc57ee3ecc6c338
7509,5346063,0c84781d35f940006a9f1f29da00e891c77297c95207bcba60ff0d0fdc20c6cb
7510,5346125,66412721852678e0aef953d62764aa3f46f9fc5fd6ffbf70ad23c902dbe614b1
7511,5522284,1621227475c05090d9ba0668737c7484640778b6ae82e072ffccd99b022dc006
7512,5525564,223d3ac8c78726d41b5c1faa9036546c0c083aa3ec07ec6c0e600f928cb360ec
7513,5526345,43348079c8aecc0172b6eace5003b5e801d8e737d2e43fb262110b8b617728c8
7514,5526346,7b2cb4042ff750e0f3083311dc47e62279d5e7c4eac289c139118149d80845f6
7515,5527411,4c0ea6375dac2cb2faef28225b019c4e2e0656f6cea82f031fd13bb46ac66dcb
7516,5718427,28bab0e2a694826f84c9073645b0edaa482f34936373f92954ea136d1fe66ca6
7517,5719440,cf3e8fe64dac438483c29ae431ab9aff485ceab1fcc07c540264ddd2196f2696
7518,5720640,6daf25c36af40f11afb5d638c136101a344a15fd3d1226fb25d63f3278179188
7519,5793828,8c1f1c319dec54df7a7def62be3091e9a0f7bb3ba81840e53b1bbfd0b424c250
7520,5794689,7fe76e8ccf04094d47a65b4d55068213e7c67f3b1938975d441a9949d2e9263b
7521,5795138,7eaad8c6a281213b90d253196499515841475bcac508f06b8f29bac52129f56a
7522,5795326,5e1b1c32b9a07d0e3a86868ab9d0b61ca0262ea53b9af835244b5068502fc438
7523,5795455,192b6a73e597a5398945999b3b79b04557aff05a9ba26fa14fe7b74d427eb0d2
7524,5795588,ec266eef4c1ced574741b78402d4c1bb8a0059f621272a6beab1971c48c577ce
7525,5863114,9922c43f9a94cac669fdcb4bd303239dad5cf86bb097cfcabb7e4620af7c3156
7526,5863367,0a53838b48f0e54798226b123b40bbe399910b899d04f40d471071dd7822033e
7527,5620554,c1b0d4c794fb377d82eac4e0dbf7b10108b1cebe6511b3627d879ee6a82b93e4
7528,5620704,1f3e6f3e9231f95777d75d108e0408a15c9cd3a7f81845f0bb479acd7fffe90b
7529,5620843,63b14119c61478e32d27e9c1439e640b9b049febba370744f13982104fdf0d54
7530,5621950,5182a8f203e3d8352917fffbabc1cb4ef390b1186dfeed732127777050b4299b
7531,5622279,0cedb5ca6c61c9342ad1cfef1a558adfe72b39bd6a3950f9ab905362a7c6a829
7532,5746642,a34dd8b619dfd71a7e19139a70468dd26dc9b7b3d5af18ad783e2a11fe97fa5e
7533,5746980,7a30d1c4bb9fd9b43d9442aaba20dda74d8cf4a0c1e767601d676eca108d89d9
7534,5747074,0a7d87f966cb9138f04c7161f598660879c5983be99aaaa34e4db8aaae3686c7
7535,5747114,4cb0affecb44971a16ab784abe095fa210060626b1f20ec12b1dbe8d341db04d
7536,5747164,c3e4869d5f954c1ddec913874009f2433ec89d92636eacf59f3c9252d7937a59
7537,5747276,a04a4c80828f70c55fe9e4acf49d75bf6144e515e4c4c8e3e456b1c43e5f7fd7
7538,5747524,743a668ec83eba3f0580835bbf604d1db3c8e341062397ea400657aef8e3137d
7539,5747745,0069d987609d9fb513772efb603c203a1cb8dafb0ead1296ce27f703b44a507b
7540,5747908,f339eb3a0b4d03d569ad833e5358bdf4e6d796f9bec7acce296f65642fb4d5e5
7541,5748931,e241996967d328d957355a7f09be2d2f8d6192410ca8f4eb8c294153a3fe29b2
7542,5748951,5c15e400011b316c052aa325cf9bf04b84f2696120836bb1eaa99149de3585fd
7543,5802518,2e109317159bd8e51bdeec96033112889756dd4dd51b3e566eb9a44fde2484a3
7544,5802551,0e8282b5d0d91e4937153398e4fd7720468cefcfc2f82c1c701a9c0c5e62f1db
7545,5802823,9981af11fdcb92fca76058d80c5ff65efde0e739a561ccab55dd8c960160568e
7546,5803396,f5ec95eab65648f2f181d97806ee1ba397e9185f329ed92209455168a6a41f69
7547,5803854,5697f42f73b69c97014ac94ebeda1d399c7720c28ab21dcfefa80e004adcbb55
7548,5803876,336479e4d99d4c57aef8fc5c8b59ddabdeb5a5ea2276e5b4b9a6eef5f88cebc5
7549,5803890,eb927e4841df652c0f8f91cbd8ce8bdba828c6481476a37f64b00d5f244d7054
7550,5804026,798928382410e31c7c44ee30ebdc664c117b0cf6abcdba62c298b46a59fa0713
7551,5804170,d495ff094f589fea0803ed8b0b64289acd331a34f2a291b59a3ecc896bc00c44
7552,5804171,644427d879ff5a2ebc4ec8cd9a4b1eb8b66660edd25c8e1817d34b7297562ca2
7553,5804173,c84ae8e887c86c782bedd9a76b93703affbd5ae02b0e1f9366ef3e792c32d9e6
7554,5804884,3fd4743099c81d5a6b7583f1e8fe47bdf0f86cd14a3fb0663b926470233cc60f
7555,5805149,c700302a4724b9de932ac38429b7a5defc741653cfbc28ecf0503a70c8e25df5
7556,6379480,963f5a4eccccc7ec365652006499ec62af2b2b7afef275f201fad4ca0d417991
7557,6379492,02cdd04c2410344fc8405dc014953961838374cd01f98632792808a6344e9526
7558,4837322,3a6a081b480e06ab0a543698a7cf33a4327614255048d3b9e2056e3b7f692e88
7559,4838133,860a2037c43e81e7da6249652778e3aba2ef6db7845727da4aa177d65eee28f2
7560,4838134,ca5cc14ca6b12c31bdf83d218388e8a1508cc264b60ddf8d240cd59200dc64bd
7561,5056547,8821067a93724ec52acd50e10a467ed035d2163c4b3c2b5b71fa9a9a004cc3aa
7562,5060497,3a7421e06055fbb32e800afbc8bef1f3ae94e99927e127067a9a074813ffb07d
7563,5062843,d852327e9d0e6ab08f9dc5e20323ca20fd80d1b0d332d8b865615acfef8327c2
7564,5352992,700b22d99d64c4d81d63a60c014741d78eddb2825a3c5e8ce081b237af3cb79f
7565,5353216,ad38cf163bc55103fd58f205daf949f366404f8a3f2b6c287c581d619c71b19d
7566,5355623,d167beb71ead765814f519f0ab16b51a6ed61a43572414dd4794813be552a2ce
7567,5355819,6a1cea4eaba71a39f2b3a9a82430ae6629ccb7bae5c0ecdb29e525f37b5b3e8a
7568,5356124,457b6b375c576036b847e31cfe210e2d700d1eaeb2074572343bccc75671759e
7569,5356405,186c706ceb4e39296291c215103c49f8d741c224e31c61d3c94158698e01bfc8
7570,5358106,626b687d0ad05125ab751caf70c56a044de6c506278f381b5b0c8dd70f0e0b0e
7571,5358499,efa3f412902f66feca26785f9005c814a1825ceb9618023d9d95d14944649ae1
7572,5358767,4fb73ccf7227c1b7b8490665ba1768988c64ade531f6ea7451c6b88e73bdc3fb
7573,5602903,5227d319de5725fe2803b5bac88e6c495eba6a2d6bf869607ec8fbb5c95a3408
7574,5603730,1b31de2b9161dd71f8e46c06738675ac51a05f6cc5426c80b881ce22ffba55e2
7575,5604485,09529e59d33aa5a7767b1f3dc0bfca36cd027802f416e1eeed337560cca607b5
7576,5605106,cbd62ba00892cb2962d33143fc4dd200a92c373ad339a72e7c2cdcea0c697ea1
7577,5606944,1f617238566757e33d4b4679ad1b0012d3e6933a354f1522ffe0b9f0b2053167
7578,5607850,5593a6a017288dabeac6dc4a5555215c39b49ef4108995851311bef62c250c11
7579,5609762,9916466fc15b67d84a01e4c71b9efa248a76361c812ac073b456788a0317e364
7580,5610005,619efb4fdb3db8f74c3503c946bd4e2b5e4148320adea7df43ad81dbe412e3a0
7581,5610012,9f5aa14367b4a7ee26e99cc68024701ef7ef5b4ce5322b4f00e10aba0a123bb7
7582,5740828,52cbfca7d546a3ba4128d564691c5aa815027b7058dae05938a9650c9b8c38ef
7583,5742979,311ac424a2ba8083e63bb30831b295669eb5484fd23bf5f0de2048ecadeefb24
7584,5817174,d245829930ec5ef03c9af9196df08242d86b73d8ffe9bdd5c0beee8004129527
7585,5819543,5548a4a7b94d7e131781b362c15aeb2c4cb099c88c239c7255737cf85d672e77
7586,5877262,d9416115fb235e01031133b569b79c5cbe4c60f932c06a1276abd5a4245f36fc
7587,5877803,8e31b77a4a1b3601c6b07e1902151d556e598dcd5b803b042da3f1d915435712
7588,5878248,5544e3ab26119ca703bc05572cd8490de6bcd0179c40eb13293e4f7456b4e018
7589,4098195,449703e12668da632e2be494410d6b775dedaa0f55933fcab648e6f770eb267a
7590,4101369,d5ba4c7d50bbdc64e3850501a125e7f80879cf1545975cf478aca7e0a1a49750
7591,4102911,0f15cbae2d01bf3b8a7870f5c535efea01a547184a17ccfd8a431d4a0ae56522
7592,4412016,d78510c54991bf59703867fd70d64f459f8f65465580abb2a1d2c400c9380a59
7593,4415498,06eea9a35aec2693cc022e1c7f6faa2ecd67a6c3b1c50eae034e0464ec92f815
7594,4417986,311eb0d1169d1d5b70595fc7e256bc17c235a973f2c1804cbd244f00ba57f1f4
7595,4856975,3d70d8307df4fe01a92144a8057dbe343a5b68343bc2ea2442cf95881bc9e739
7596,4857480,239aa78054d4bde097c287837a1c14e2092e457b74052917b6c565ef47cf5929
7597,4859342,45ddbd36baba785c05a8669056cec244e9197094446e7955be8c729a0bece822
7598,4859693,88d08c5a40f533fee06eb26f9ef59e81752eeb5c56f0dbda8417a73e1de55f8b
7599,5079406,2446d7fc1ec2b6578894b43dd39dacbfd433998d846f625ee38c54fac1ec9883
7600,5080571,373338118451a8ad76b72a79ce7ff947ede33cc166c52e7c0c1f01d3bc29b417
7601,5581175,ffd607ce1ced633f9f5bbf21244ed2712c6dbbe8fd3af03c9ea421fda00319a8
7602,5581480,8b5e5288d25e380c963553b62b50bd933bfa35dd9f138ab47312449c12204ebb
7603,5585200,7158939a58de79fbefa7b489e50de33c4f7cf5fff3a3642c5122625f71da3eba
7604,5586080,54b6d768d1d25c7705f782be83ad3d5540adf473a10bd9902e6d175b6a636f9d
7605,5586850,05ba7c12fe3267162e2c70eabb6fb672833b1eaf82457bb6ae81884dac719f9a
7606,5726528,335d4f03f7c48e1ca23577daad022ba051d07e010da06643081719ce901e1870
7607,5726538,77f8eaae6dc7a861e28b3476740aa3abc52e40780fbafcef6547badf48bc315d
7608,5726684,5120742613d6e98709afb609658c93a124cfde824a199a0dfb626226c5897c71
7609,5726844,8e7fa1306cb22b4bf19d0467fb6a3c214e8d6eec6991a9f3bc2327b5913ecff4
7610,5728332,9ca9dba972967ae48e25e09aa75c615b1cd5f45cefb5968a04f1a16c480d7720
7611,5729177,2d0ac87c1b320ddeeda40770852cb1e5341843b5a27eeaec6c90ebc64b5ca5df
7612,5808692,648ab559b62e19b15aa387066fcebfa2a326a700b24d6f29a64b837a367ab222
7613,5808884,7398945d749244e286bfa3eea596b1004c9e3c76f07bacfef4fd8fc2073aa721
7614,5809585,b3b04b82cfff289eb363e27c753ac60b93cb6c22659d14e0748d810e21ea4a89
7615,5809586,250af2c66f9fc28d9a2a3733961e729e97d33b96e6fc330b1e17fc47e129ed9d
7616,5811388,03183843a4239fbf185da67645737179d6be0d4c645bb57588126f0724210cbd
7617,5880426,b09cd2be525e486dc282178c7d523cb4566e34e57893996e9fbb2c4db0115968
7618,5650277,170d6bf7cc5642634b964acae856efd47c7593c001a64a1351a8999c80ac8779
7619,5753152,db402846198476838e7bb46e9bfd679e9f68c73e4c3557dc030d2913c09e1c16
7620,5753236,0f54be8a6060aabe32fabea909dd09a36f91adf0e5003f4de73bd288d8f7861f
7621,5753237,4b9ec291718bf74c3cb0da334a2357ed28195f0d760746e409fb8192c2d3dd9b
7622,5753499,e506c1b35962831326e9a434a04ea7724012e840dab94c8cbe6f72ffea9a0f9d
7623,5753568,7c1d22d1c9a87db6c68e1a30335c1998ee39b996109d0761a6a734bcd8761094
7624,5753600,911db7fbaaa9968157240ea496a3b6100a9870048ee16143e9367c0c80f0da01
7625,5754878,7c4ae01d89f2b4ba6413a4f5f75112069293d142ed7dda5e5329f9c451466083
7626,5820352,b2f48bea9297c5f8fec7d87648b10fb5e9d6ab22694c108f6913c5377d54d8d0
7627,5820649,1b883a9884b269667c5a566cde6391252f4afe1718bbe0c8f07dd3ac68dbb1e1
7628,5820897,49e4f1d2156de5dae7a201a5f8a1611d20246fa981bd884502b9b7da7e16085f
7629,5821142,33e192301aeb76e49a404c6e0b32e0b76f0c7ed7ea7d1ecd7604a37d615c1815
7630,5821268,1a37cd207952cc364ba018410b1aff962a30e22bd9dfeef97b0424d7b2676ab9
7631,5822280,cc94948de9da02fd3ef6d32cc9d510c6d85c697736dd740dc4273cc0d956b102
7632,5884867,f15d27ecd09f7db3724442532e33daf8e43f8754c1db90b47aaceaa3d1d14c45
7633,5885185,d75089c009ab4cb5ee0e8965d9ad379a107dd2d036399bbdb0d2f097f1e4f0b8
7634,5885663,1d5712faedcb9b44cf33b6db08e606645c30c329a799f7105f35ffdeb0713ebf
7635,5886659,53cc1c0c313955554dba8a7f00c073d74b01b8044493be378a728b66b62f7562
7636,5957835,054ea6516a5e3f99893e8caf94c9481e6ef37f0bd601f2ce652cc1ea6f77a0af
7637,5958123,a64298f706672e8e64e3505e21ed3e70e6c334f8eaced8bb6bab646ead54ec88
7638,5960307,63848053fb32a45a21ecf5b50961c8b9640c0f07f63eb3ddfc5c31753f6fd15f
7639,5960565,9a459b7630f2bd14c2e0b5a5563fd1d52ab1f163c5743a0ff0701884acaba3ca
7640,5960775,9618a599d77b808c2f56b41306d656727640db6a3ee483609e3f402bb55ec52a
7641,5961149,1680df146ce230722df48c56eb6eabebe320375bb2b2cfe8ea81fb374c76dbe6
7642,5872426,c413cc2b2f83bcc5df7c6a69f443749583bebbf9cdeba566ed37decf9d079a51
7643,5872903,f337bcf41c99b28d2f03d3ae2586a1e420da448781c595b7e2458654812ea7f1
7644,5872945,202ddc2bba6140392db660f1f5af8470068056e7f50a65e4f526fa8beea06d0a
7645,5942323,ee7b01dc2f8f9383d0cbe8427dad4514f9f5739cd661c38fd7150094182bb1d0
7646,6378368,adb8ae893eb74a35ce1ccae5a699e991874c022638e413c6c918b2c6590bb4c4
7647,5700836,9cf076953e069a649b81db59dfb5cb2fcdb34c5ff51ebdce4b5d77110f769f57
7648,5701268,e62c2c4d83c2ede13410eacf9848c2ec7b389088c9f97defb0c6fd0e273ef456
7649,5702402,9291c94a12bf7323dafb8a87ce6caee4dccd687d2e2fc04af5d4b546ad68ed71
